ID,Return_to_owner,Euthanasia,Adoption,Transfer,Died
72,0.014715727897850252,0.09116003080699046,0.03248804286990553,0.7378124542047816,0.12382374422047158
73,0.47205687766205273,0.13871528963982474,0.04082415059941164,0.3403321221425091,0.008071559956202186
74,0.012339104201194707,0.005919245609468415,0.6841852184677374,0.2958524801885506,0.0017039515330497458
75,0.007692518479953456,0.0005327069403215694,0.8934703560600001,0.09663182830710783,0.0016725902126163259
76,0.007230026716163699,0.0025395722042119077,0.8423497276965121,0.1476038124894277,0.0002768608936833781
77,0.0497160587033719,0.03739052726263446,0.005582005736143681,0.9019569758238211,0.005354432474028759
78,0.4192645801788242,0.047969461311978476,0.32712025952342627,0.20497544832068906,0.0006702506650822455
79,0.025173360765763274,0.16167863974048494,0.5911928993197098,0.19429770662384543,0.02765739355019712
80,0.021870281502457744,0.10918122169086925,0.027013200868587182,0.7872910042948312,0.05464429164325512
81,0.02322868686410794,0.08839211701324548,0.03256805601665036,0.8203719257528357,0.0354392143531615
82,0.6996654199627661,0.09823281776906413,0.06584532765031588,0.13408410660967768,0.00217232800817582
83,0.022971936966430892,0.027148526911687416,0.028431545462795423,0.8992087376394159,0.02223925301967142
84,0.6424825949407538,0.1162297908886876,0.0954551873475495,0.14500879365470937,0.0008236331683008181
85,0.01744855452881862,0.13706552314393922,0.10463140781719886,0.7123884794045525,0.02846603510549079
86,0.37514170271404673,0.016105254450196334,0.5217160227203177,0.08447877603842606,0.00255824407701345
87,0.18947195496983807,0.028866544949290685,0.539871804943862,0.24053150462608963,0.0012581905109195
88,0.10387930367526262,0.09489167119339359,0.23968758398530954,0.5514822374749007,0.010059203671134507
89,0.015394328940903116,0.0026762359003133485,0.8136602014813841,0.16801975509449374,0.00024947858290472164
90,0.07337576817389162,0.17255195800770806,0.01018016813384489,0.7387307137023886,0.005161391982166931
91,0.04774899570013969,0.03415340760516384,0.007964106564275842,0.9058543334533247,0.00427915667709576
92,0.005883320805470957,0.007873801375986473,0.840698218384289,0.14542728730481724,0.0001173721294360711
93,0.3937245879590444,0.11336474976708469,0.0334360919773347,0.4576340190734972,0.0018405512230386379
94,0.03306093055664594,0.006461879073597047,0.044725472954917245,0.9143066721741742,0.0014450452406659458
95,0.6159015951429195,0.1078708365629854,0.11576470144599307,0.1587078603533144,0.0017550064947881407
96,0.39843233497832004,0.05859434479564503,0.3240409835061556,0.21820721250848674,0.0007251242113926221
97,0.02105345921963726,0.12164479526140846,0.043137385525666434,0.7700146366181161,0.04414972337517195
98,0.012176402736630558,0.0022681002986475094,0.8459783292183547,0.1394523913922446,0.00012477635412350385
99,0.4102864991218331,0.047962100811311144,0.3762859392808657,0.16469243649533763,0.0007730242906523821
100,0.020185844574722212,0.0309561264966479,0.1891866119126163,0.7380021227414406,0.021669294274572686
101,0.2145181433771969,0.013660054153738159,0.6960410892104346,0.07577051991726085,1.0193341370061292e-05
102,0.46397052039307535,0.12709904944760725,0.030881332097628125,0.37607962820470364,0.0019694698569858293
103,0.33701466347457376,0.14929705946498106,0.03457055484988291,0.476616499850732,0.002501222359830327
104,0.15615390653181363,0.015585557932120004,0.4030926881335704,0.4237780194475137,0.0013898279549823481
105,0.28673683636966035,0.16193124033174228,0.025438464387925633,0.5245023804327652,0.0013910784779062033
106,0.5049542211844211,0.18803267299881843,0.08875594586296369,0.217203031711671,0.0010541282421256378
107,0.3999294002028811,0.04822752687231414,0.35853417600158594,0.19287481970153816,0.00043407722168062616
108,0.01064641293641745,0.0007231729946111618,0.98228219991821,0.005887786144254585,0.0004604280065083395
109,0.23904238877478326,0.04065605763291736,0.3118118290263684,0.39750581002777574,0.010983914538155597
110,0.44637250772273296,0.04906181625454102,0.3412474706348817,0.1619039630048791,0.001414242382964636
111,0.5291021581468617,0.14943268115750374,0.03511080782454157,0.2787068611999934,0.007647491671100385
112,0.43708878133988044,0.12552827348691686,0.0423204943901913,0.39188788415026116,0.00317456663275043
113,0.47518338221618034,0.10228247424608816,0.031585829512245985,0.38922736662004254,0.0017209474054427631
114,0.016670698422675507,0.0016165002836933287,0.20435025708348203,0.7665759283343455,0.010786615875803726
115,0.30449902588271044,0.06804044130085665,0.04604262853163446,0.5779834519059542,0.0034344523788446884
116,0.2404040320478889,0.006702209232206174,0.677780620356661,0.07469975418444304,0.0004133841788009634
117,0.3531460881718852,0.1326675514245257,0.039448656197299786,0.4716394867090237,0.0030982174972662485
118,0.43000651155388003,0.20954088418746714,0.1413661334296089,0.21781780666666886,0.0012686641623750178
119,0.08826447859041577,0.4095674234481287,0.021774291683482775,0.4735795616288979,0.006814244649075243
120,0.007932768401443014,0.0012404925771846611,0.8311130771364199,0.15936538243427487,0.00034827945067709287
121,0.023417476695831663,0.04002768475592352,0.20767064573793528,0.6975899254336427,0.031294267376666886
122,0.010719646548493004,0.05514977717276421,0.7470309572033972,0.1748330805231894,0.012266538552157102
123,0.012294595992013796,0.01852507754414473,0.017617161948808083,0.9250470430153651,0.026516121499668664
124,0.08532522025484308,0.05062320187687062,0.04544791914948215,0.8000639611824729,0.018539697536331435
125,0.2711781458620776,0.05412484247169982,0.18714751999622162,0.4841910764344463,0.0033584152355542237
126,0.06941595061593586,0.15868799939536096,0.01051840941380945,0.7573396769736171,0.004037963601276312
127,0.05003978109608831,0.003720413911795421,0.7466215665145289,0.19698310890987655,0.002635129567710198
128,0.010083157633391503,0.11580830116373297,0.6560358791808647,0.21008713345903895,0.007985528562972183
129,0.013863371911570993,0.0715291113849479,0.5768169699737867,0.3324951440351979,0.005295402694496665
130,0.5758624823312859,0.15483820096893805,0.07236506513810408,0.19401816639680902,0.0029160851648629576
131,0.013812369962701224,0.046903073106183774,0.7685077670884691,0.14857596252493246,0.022200827317714618
132,0.017553842761329916,0.14154920671470156,0.10334858212081101,0.7136631282401465,0.023885240163011533
133,0.412419097464263,0.048750880469745114,0.30124142846921836,0.23388574577448304,0.003702847822290497
134,0.1744000468661114,0.07357640755882232,0.37644046065368336,0.37228363975297535,0.003299445168407693
135,0.3319008435474265,0.01723781885755322,0.5762686461764216,0.07236521409875987,0.002227477319837878
136,0.20719787414172808,0.14359748228669897,0.020985710662202423,0.6257808762108765,0.002438056698494361
137,0.012053269909201018,0.022463293279481947,0.01282816007069207,0.9365986258805388,0.016056650860086345
138,0.43761513139491276,0.04814942917338558,0.2693737331385919,0.2403695576243463,0.004492148668763475
139,0.21111281328794257,0.13654964824042407,0.015081592407156506,0.6366195475902086,0.0006363984742693887
140,0.1691230353034575,0.011188467856574007,0.6142745092010438,0.2038939805984146,0.001520007040509839
141,0.009354993780854234,0.0008546727085367234,0.8434001397290332,0.14610309470903343,0.0002870990725422297
142,0.4580943977304569,0.04660433349719826,0.2998303267627359,0.19282907025003376,0.002641871759575353
143,0.4792842857421254,0.04790573643276684,0.2968521488872714,0.17331303095428782,0.0026447979835481296
144,0.2510949906597282,0.03646596438923235,0.43722782460664283,0.272312481460785,0.0028987388836110113
145,0.44650177477690045,0.047314033129180415,0.3178720516799361,0.18732605484520617,0.000986085568776698
146,0.24211935476880514,0.2472738818801835,0.026174196822131724,0.4705289136921598,0.01390365283672013
147,0.5586584325851096,0.1695666926510163,0.05448233926274584,0.2165492305810712,0.0007433049200573382
148,0.021060788255588457,0.006293476588806151,0.05085139672668094,0.9216010487685898,0.000193289660334633
149,0.014587841044905186,0.03336503691394216,0.10792135489997076,0.8201758282526629,0.02394993888852005
150,0.12025678858510268,0.20726461579886044,0.22597462225190068,0.4304822251137553,0.016021748250380916
151,0.08291078458001969,0.16625959328130183,0.04025226843833621,0.7012094054507563,0.00936794824958609
152,0.09427601096235953,0.00460622054320389,0.547124987633117,0.3524936925967058,0.0014990882646134156
153,0.2814774506256246,0.09239473844792452,0.02879374956723925,0.59531170038414,0.0020223609750718973
154,0.037000162892565636,0.0006290282470840003,0.7710983344355018,0.19117735083217813,9.512359267085745e-05
155,0.08336272288627236,0.004181813325741857,0.8468327895880682,0.06555104279853027,7.16314013883313e-05
156,0.3468032346393891,0.19973486998840304,0.03032222005048295,0.4204252289528828,0.002714446368841564
157,0.008319065987188443,0.003125861500908102,0.6243890451545178,0.3631365765289118,0.0010294508284736205
158,0.1659644565320079,0.027823392318615442,0.2605310553769276,0.5436446367545067,0.0020364590179419153
159,0.3496874911487591,0.09620527150357269,0.033035909756916844,0.5170557034811398,0.004015624109611994
160,0.2810810080756519,0.0274528902665992,0.5251571334131944,0.1655336247328328,0.0007753435117214046
161,0.36996550064499867,0.07723206177366755,0.04045966294419369,0.5073452880765409,0.004997486560599866
162,0.11032010222547882,0.07953636434955715,0.014650805364214856,0.5998876795349248,0.19560504852582455
163,0.022119771419644517,0.0010045040609761632,0.9691597450005408,0.0074455712013320975,0.00027040831750741915
164,0.5093868790303149,0.11881470646487108,0.03418923612981782,0.33402323866648576,0.003585939708510786
165,0.010041246713613396,0.0012854101117211673,0.8611417392547346,0.12729656983377202,0.00023503408615832628
166,0.51468556032465,0.08278022195127359,0.07321697393613003,0.3207855632024253,0.008531680585521947
167,0.2771132827748754,0.04364614995229547,0.4393874222170802,0.2392083590562937,0.0006447859994552914
168,0.5569618519664217,0.08223331163263257,0.08520429441234634,0.27283403485445246,0.002766507134147364
169,0.07419205799285025,0.021589801304452472,0.09523869953811186,0.8025772919975581,0.006402149167028093
170,0.10109102867846538,0.05166098355704775,0.0037270460477708215,0.8395425982716356,0.003978343445080542
171,0.27628098038793136,0.02897191582759949,0.5264104258624243,0.16726743739325964,0.001069240528784692
172,0.43457518727628774,0.03763867399307997,0.4204304206409069,0.10598308732164367,0.001372630768080287
173,0.43647259912707864,0.04813970356718733,0.3292478949021476,0.18535903989823987,0.0007807625053463942
174,0.6560691771339996,0.13452732106593424,0.04208985077155412,0.1641074071453359,0.0032062438831761747
175,0.02075858835695924,0.0268490626792194,0.30591819245800883,0.6221394179388688,0.02433473856694323
176,0.4679383030775139,0.15994932550901902,0.05685312061629903,0.31120076598925783,0.004058484807909868
177,0.1974956460791932,0.16360168122429106,0.17330558365177925,0.4580436913132669,0.007553397731469594
178,0.10830948240052753,0.01090658349738085,0.7368169746908326,0.137322339100087,0.00664462031117188
179,0.059666553924445934,0.0020863521857243405,0.8226179171946635,0.11535475411582236,0.0002744225793444028
180,0.013450025320457963,0.06105777014026512,0.013874962076423804,0.8541490788160316,0.057468163646822154
181,0.025879342701016758,0.0009888441113594434,0.9670848147854014,0.00580551587270324,0.00024148252951912907
182,0.30753919954039016,0.07273487222664199,0.03283722107219111,0.5832823006086378,0.0036064065521396915
183,0.21896784738956623,0.018187032754792068,0.5908975777941425,0.17127301065199624,0.0006745314095032477
184,0.3981606933270451,0.024830919629939337,0.4855302088369633,0.08991605213140175,0.0015621260746503203
185,0.49744275297580853,0.036906225278108745,0.2716229860375008,0.19357448684712458,0.00045354886145728774
186,0.03181473229641801,0.0054859339927074155,0.8044790071971697,0.15778483673377203,0.0004354897799339385
187,0.2780427162716672,0.04731246814700951,0.45095279045865816,0.22288796820611517,0.0008040569165496738
188,0.039145371868670946,0.001935177844600523,0.7221144843662242,0.23661107063773062,0.00019389528277450384
189,0.033358097284481664,0.00010753023015489756,0.9387459733002128,0.027765861755512686,2.2537429638129704e-05
190,0.42299530063710744,0.0370018525470485,0.4551079000177186,0.08319777813256658,0.0016971686655579976
191,0.418805654240861,0.04770402523202323,0.3281599059795614,0.2045401112670981,0.0007903032804558106
192,0.11915066363586282,0.00422527554838145,0.511414209844215,0.36419416794154996,0.0010156830299903065
193,0.18068459101079107,0.16961257630427962,0.016148236614805914,0.6268761848638771,0.0066784112062465515
194,0.015079818628670293,0.0008802154953091605,0.8287944035228335,0.1551379833257155,0.0001075790274717499
195,0.0852167732197439,0.06057176112884916,0.2589779356883815,0.5816522923338587,0.013581237629166684
196,0.2581924304733061,0.008642732940781238,0.6655147844219877,0.06695676668545131,0.0006932854784738288
197,0.6184921543687072,0.15647435105490382,0.06836147096410163,0.15421597380061794,0.002456049811669395
198,0.4434188616645362,0.04646481835652867,0.31873899306878095,0.1903515432313338,0.0010257836788199993
199,0.3576760840666665,0.07440846565883875,0.03226458259253294,0.5291808836836618,0.0064699839983006074
200,0.011472213431864551,0.0440084317553977,0.04231860179153073,0.8754328764616698,0.026767876559536923
201,0.18926153162233694,0.06165219525678205,0.3180007942245008,0.4292343897034905,0.0018510891928900373
202,0.4325932216219009,0.17783448493510762,0.07364017427066473,0.31499218509713206,0.0009399340751952006
203,0.09139814509965916,0.006391611019044256,0.761783223678557,0.13921580192722535,0.0012112182755143037
204,0.581438555776405,0.1451776702146284,0.095341765501057,0.17515343298801228,0.002888575519897326
205,0.1455619608079795,0.01898238892051512,0.3689299778949608,0.4641151251379043,0.0024105472386401297
206,0.5096475381899447,0.11314249005492386,0.05958372094775901,0.3161686990462213,0.0014575517611516724
207,0.46763588699240877,0.05143569360438578,0.38447822996802855,0.09436028993530808,0.0020898994998681483
208,0.4447896360478158,0.10393814691175651,0.04292958845938907,0.39898700735691517,0.009355621224123652
209,0.5752271061131224,0.16243799455937766,0.07564891773545139,0.18416612580399752,0.0025198557880504982
210,0.014982635919925718,0.0007361822483071531,0.48626225693488034,0.49623237697693706,0.0017865479199497376
211,0.5338252312813668,0.14667609433667447,0.044404881055311964,0.27118838612601726,0.0039054072006297854
212,0.5746949452439106,0.18382744195512865,0.03372423909364548,0.20617745070444954,0.001575923002864146
213,0.06879545125492337,0.004249630411430953,0.8150362764438898,0.1112144428095342,0.000704199080221029
214,0.011876060703178332,0.002681874948730271,0.6036579436095558,0.3802341015304554,0.0015500192080798569
215,0.13396111331590993,0.028014483374403664,0.6550112437004632,0.1808225765137049,0.002190583095518455
216,0.013344651160647035,0.20439202969657327,0.08631736795761931,0.6480929483614621,0.04785300282369835
217,0.13901556506434956,0.015722890280369106,0.33355989227449145,0.5112159746514581,0.00048567772933126477
218,0.34616471993099013,0.08083684438724534,0.03610778440970815,0.5344854785149494,0.0024051727571066835
219,0.4869175867461578,0.05880134902019632,0.26950698800028844,0.18182636130313695,0.0029477149302203024
220,0.44721125481236895,0.052796004323525096,0.25159942271784747,0.24399761897841504,0.004395699167844418
221,0.012128404730546497,0.06935406521552044,0.07871180910282728,0.7090934590102523,0.13071226194085347
222,0.011448172603852275,0.0006660813670768632,0.8529529082569329,0.131647273841293,0.003285563930844813
223,0.2732197372498882,0.011442283242886953,0.6439713518162701,0.07063412398036009,0.000732503710595269
224,0.5761577490808663,0.15750864641953885,0.10959246852905621,0.156114319297355,0.0006268166731841361
225,0.2615932996903115,0.04223853434887298,0.4609288290547998,0.2348373880219774,0.0004019488840383032
226,0.029211846257340763,0.002901393330783805,0.9603935720062273,0.007385926203016395,0.00010726220263240163
227,0.08030602386333306,0.0480564130540753,0.026361627924879096,0.8130072603199703,0.03226867483774273
228,0.33716824366141757,0.08862520926516294,0.03389050349701564,0.537785674219435,0.002530369356969386
229,0.0186299658286357,0.0007989328057788988,0.6849973836277754,0.29397684182120193,0.0015968759166085694
230,0.009557826208470298,0.027439685934605367,0.7594512018730758,0.1929900736789538,0.010561212304896097
231,0.051612180539126765,0.0001290521756857634,0.8976884314373214,0.05057033584786711,0.0
232,0.03072000406732953,0.005108676572378427,0.7954719065678345,0.16831088826891236,0.0003885245235459598
233,0.4599021791388539,0.030439942595643237,0.3998635810109997,0.10815260293788513,0.0016416943166171459
234,0.501620117610034,0.2302975952889098,0.06987180827661059,0.19609707516955246,0.0021134036548938417
235,0.022823874414724207,0.02854108865866903,0.26608695816329553,0.6558171994937013,0.026730879269610187
236,0.3486056335006889,0.10065137706706548,0.03135835984934472,0.5165379109377448,0.0028467186451559484
237,0.020765922461520248,0.0008455720437089512,0.6839500871753156,0.2943644724982841,7.394582117064212e-05
238,0.34384907769937256,0.010182443562083119,0.5818411980258301,0.06368248254738572,0.0004447981653296777
239,0.01782431032498849,0.14079119882103827,0.1502502367538614,0.6638490995038937,0.027285154596218292
240,0.09388722204602087,0.1257105329609363,0.10601944844561308,0.6565203769278705,0.017862419619560775
241,0.46559062800682854,0.04628990354147881,0.2947024128310779,0.19082753141771058,0.002589524202904611
242,0.04228131303444856,0.17361020940480532,0.2310962683635656,0.5146485053891935,0.038363703807987475
243,0.2320494920376696,0.023844564062596132,0.4466552973571759,0.2958940604503926,0.0015565860921660634
244,0.2932894594624961,0.15464504893610193,0.0253171567165503,0.5242762478173804,0.002472087067471661
245,0.459568643537709,0.19602483067555634,0.04580011440074279,0.2958345381021115,0.0027718732838801427
246,0.20121149692211918,0.05836329236157285,0.09024222548580445,0.6472929737586347,0.0028900114718684094
247,0.1306164044186534,0.014212940105957446,0.35486869032031915,0.4991408300292974,0.001161135125772848
248,0.2777509729678285,0.19536236433348675,0.021016462048006335,0.4920990333485506,0.013771167302128101
249,0.029901915497431174,0.04580917955879135,0.1440024793634873,0.7384298816237704,0.041856543956520754
250,0.11739254561945679,0.003368092911666799,0.5752583390176867,0.29909993528223505,0.0048810871689542665
251,0.5183438148031742,0.1813672381447592,0.04880049903650921,0.24902376639518128,0.002464681620376584
252,0.02400282443389864,0.10390941707264614,0.036776628443002155,0.7762583624932857,0.05905276755716755
253,0.45514193101919814,0.18947009779954693,0.035487354724770555,0.3156891577514419,0.004211458705042134
254,0.008495850544990151,0.0017037198875948431,0.6066715505679903,0.38169043201175157,0.001438446987672885
255,0.25260194655179946,0.03978022389074946,0.47512195135028507,0.232212548011863,0.0002833301953030303
256,0.17902419003698222,0.4483123505048374,0.01891371352966281,0.34470129207948985,0.0090484538490271
257,0.11207783574938647,0.014732382490858906,0.43131360548765424,0.4411213521856238,0.0007548240864771091
258,0.4808873077724418,0.1396663806945149,0.04982522988903571,0.3262356720496758,0.0033854095943318956
259,0.08771169192280372,0.08089084216316972,0.06358967321951689,0.754105404068126,0.013702388626384078
260,0.08220005370316709,0.02923375099014001,0.12388373882339561,0.7548124379811905,0.009870018502107326
261,0.17952575450688496,0.02992112776351814,0.5423981314775589,0.2467336132118732,0.0014213730401641178
262,0.07453868474099022,0.004538005349872218,0.8643861094970616,0.05581721175193618,0.0007199886601394292
263,0.33459963135179355,0.08798456127243472,0.03121152218345886,0.5434596137411106,0.0027446714512025963
264,0.44221922446141465,0.04560196700092895,0.31882404035363404,0.19236069994818294,0.000994068235839173
265,0.17828606074303127,0.15386031310411769,0.017216456558592844,0.6410183688271339,0.009618800767125
266,0.04591830467734717,0.06647799080727122,0.036493294344930524,0.8385055588563609,0.012604851314090452
267,0.11000840999624543,0.10117270369517727,0.2750534223428399,0.4979758915047029,0.015789572461034358
268,0.04264778517346816,0.04788719789687257,0.0077923874169356965,0.8967503811810669,0.004922248331657129
269,0.05016393261409355,0.10874566740496515,0.6094946203358154,0.21269425792345942,0.01890152172166696
270,0.0370511443013739,0.1600381998149381,0.20340374400002403,0.572827274063374,0.026679637820290442
271,0.06354449394029167,0.5156299657870008,0.02294030084273426,0.3677349968801176,0.03015024254985595
272,0.3063569647556719,0.07739255570988245,0.03795098936146382,0.5765200417091458,0.0017794484638368397
273,0.1823534837404694,0.5251462051447858,0.022469388831925983,0.2591076201482424,0.010923302134576068
274,0.1003634186070794,0.5645703288762405,0.016215801866149713,0.3091121336928929,0.009738316957637648
275,0.05165956735720881,0.3330322562797127,0.021619816275730393,0.5504925597977389,0.04319580028961035
276,0.014615225353961911,0.03715134809737389,0.03025282368619572,0.8970903839298467,0.020890218932621874
277,0.04778124482338861,0.18711255143879743,0.011587366902685511,0.7463299960123584,0.00718884082276919
278,0.1385306259894187,0.020706625420653928,0.2535103054086228,0.5855690134123727,0.0016834297689323036
279,0.15524393507798737,0.0174190680009585,0.43639300459327834,0.3889456562229082,0.0019983361048675954
280,0.3730712489933249,0.0630638679262322,0.3392397635849147,0.22405630122240627,0.0005688182731212796
281,0.49910060028988196,0.13541271223145282,0.04502053426109679,0.31785052549574117,0.0026156277218274196
282,0.028281072017513422,0.0006524421472396495,0.7522902692973154,0.21867948277786112,9.673376007120014e-05
283,0.0198598062263843,0.03344995352623006,0.2970436846221442,0.62951156626646,0.020134989358781434
284,0.4359301491047626,0.1956452893628653,0.02655384333442995,0.3372881589199845,0.004582559277957641
285,0.44694792525528315,0.10205051534412372,0.038771306651405865,0.41077883976193785,0.0014514129872500129
286,0.011848428923606057,0.055207549579845645,0.09570082253110222,0.7087508448686779,0.12849235409676857
287,0.007022030992135757,0.024626851180924062,0.013628816930938526,0.9153235014783995,0.03939879941760214
288,0.22703028630199062,0.017512331721264887,0.5966108880065759,0.15788074043441452,0.0009657535357547281
289,0.36829975425079725,0.09977808871187388,0.032127045136537725,0.4974828019622194,0.002312309938571272
290,0.04033999996958213,0.17237936331551668,0.22257993079896352,0.5377671574313031,0.02693354848463478
291,0.032134315936952845,0.0009178028855600539,0.9526246378933718,0.01315292400967165,0.0011703192744446846
292,0.012613530456060148,0.0008517764660690368,0.8576965552566895,0.1286833416216405,0.00015479619954099184
